Number of OTUs	Number of Clustered Sequences	Number of Replicates	Total Number of Sequences	Sample Name	Path
1	2	0	3	OSD33_6_14_MI	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;
2	3	1	6	OSD33_6_14_MI	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Candidatus Mesochlamydia;
1	0	0	1	OSD33_6_14_MI	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Candidatus Fritschea;
1	0	0	1	OSD33_6_14_MI	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;uncultured;
11	25	16	52	OSD33_6_14_MI	Bacteria;Chloroflexi;JG30-KF-CM66;
60	97	157	314	OSD33_6_14_MI	Bacteria;Chloroflexi;SAR202 clade;
285	469	597	1351	OSD33_6_14_MI	Bacteria;Cyanobacteria;Chloroplast;
51	76	68	195	OSD33_6_14_MI	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Prochlorococcus;
93	276	469	838	OSD33_6_14_MI	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;FamilyI;Synechococcus;
1	0	0	1	OSD33_6_14_MI	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;Trichodesmium;
15	4	2	21	OSD33_6_14_MI	Bacteria;Cyanobacteria;ML635J-21;
23	55	63	141	OSD33_6_14_MI	Bacteria;Gemmatimonadetes;BD2-11 terrestrial group;
1	0	0	1	OSD33_6_14_MI	Bacteria;Hydrogenedentes;
215	407	475	1097	OSD33_6_14_MI	Bacteria;Marinimicrobia (SAR406 clade);
2	1	0	3	OSD33_6_14_MI	Bacteria;Nitrospinae;MD2898-B26;
2	1	0	3	OSD33_6_14_MI	Bacteria;Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;Nitrospina;
16	19	27	62	OSD33_6_14_MI	Bacteria;Nitrospinae;Nitrospinia;Nitrospinales;Nitrospinaceae;uncultured;
2	0	0	2	OSD33_6_14_MI	Bacteria;Omnitrophica;Omnitrophica Incertae Sedis;Unknown Order;Unknown Family;Candidatus Omnitrophus;
1	0	0	1	OSD33_6_14_MI	Bacteria;Parcubacteria;
4	8	5	17	OSD33_6_14_MI	Bacteria;PAUC34f;
7	2	1	10	OSD33_6_14_MI	Bacteria;Planctomycetes;OM190;
7	0	0	7	OSD33_6_14_MI	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3;
8	4	0	12	OSD33_6_14_MI	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;FS140-16B-02 marine group;
1	2	2	5	OSD33_6_14_MI	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;JL-ETNP-F27;
1	0	0	1	OSD33_6_14_MI	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;
2	1	0	3	OSD33_6_14_MI	Bacteria;Planctomycetes;Pla3 lineage;
1	0	0	1	OSD33_6_14_MI	Bacteria;Planctomycetes;Pla4 lineage;
4	1	1	6	OSD33_6_14_MI	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;
7	2	13	22	OSD33_6_14_MI	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula;
1	0	0	1	OSD33_6_14_MI	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Poribacteria;
10	8	0	18	OSD33_6_14_MI	Bacteria;Proteobacteria;AEGEAN-245;
1	0	1	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;4-Org1-14;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;uncultured;
2	1	1	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Glycocaulis;
3	1	0	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;
2	1	3	6	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;
1	1	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Litorimonas;
1	2	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Oceanicaulis;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;uncultured;
2	1	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;
1	0	3	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pelagibacterium;
16	26	39	81	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;OCS116 clade;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;
49	177	253	479	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;PS1 clade;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Anderseniella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;uncultured;
3	1	0	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Actibacterium;
4	3	1	8	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albimonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amylibacter;
12	8	0	20	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ascidiaceihabitans;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Dinoroseobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Donghicola;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Halocynthiibacter;
4	3	0	7	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Jannaschia;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia;
2	28	43	73	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lentibacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litoreibacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Lutimaribacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Nereida;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Oceanicola;
2	1	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Octadecabacter;
3	12	16	31	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Planktomarina;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudohalocynthiibacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudovibrio;
1	2	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter clade NAC11-7 lineage;
1	1	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sediminimonas;
2	1	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Sulfitobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas;
101	149	157	407	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;
13	10	12	35	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AT-s3-44;
133	280	355	768	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169 marine group;
9	1	0	10	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospira;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Nisaea;
76	89	130	295	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;OM75 clade;
147	199	203	549	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;uncultured;
2	1	1	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales Incertae Sedis;Reyranella;
1	1	1	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;EF100-94H03;
2	1	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;LWSR-14;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;MD3-55;
28	29	45	102	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Orientia;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;uncultured;
19	20	36	75	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;S25-593;
85	139	133	357	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;
2	1	1	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116 clade;Candidatus Puniceispirillum;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SHWN-night2;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;
5	1	1	7	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;T9d;
7	8	0	15	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;
2	0	1	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Chesapeake-Delaware Bay;
9	4	0	13	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Deep 1;
45	119	113	277	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 1;
4	30	27	61	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 2;
69	88	114	271	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Surface 4;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sneathiellales;Sneathiellaceae;Sneathiella;
1	1	1	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus;
10	3	1	14	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;uncultured;
1	0	2	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;
3	3	2	8	OSD33_6_14_MI	Bacteria;Proteobacteria;ARKICE-90;
2	1	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;MWH-UniP1 aquatic group;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Limnobacter;
6	12	13	31	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Janthinobacterium;
6	8	5	19	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;uncultured;
48	73	79	200	OSD33_6_14_MI	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae;OM43 clade;
14	2	0	16	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;OM27 clade;
7	0	1	8	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Bradymonadales;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;bacteriap25;
6	3	2	11	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;
12	7	14	33	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;
1	0	1	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae;uncultured;
4	3	0	7	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;NB1-j;
16	11	4	31	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae;
48	76	64	188	OSD33_6_14_MI	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324 clade(Marine group B);
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae;Sulfurovum;
2	3	1	6	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;
3	1	1	5	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;
2	3	0	5	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Colwellia;
3	2	0	5	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina;
3	3	0	6	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae;Psychromonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Psychrobium;
3	6	4	13	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;BD2-7;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Haliea;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Luminiphilus;
15	14	4	33	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;OM60(NOR5) clade;
3	4	5	12	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Parahaliea;
1	1	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;C1-B045;
4	7	0	11	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;
4	0	0	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;BD1-7 clade;
2	2	1	5	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Dasania;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Oceanicoccus;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;
1	2	1	4	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Zhongshania;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus;
26	32	35	93	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26 marine group;
6	4	36	46	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Citrobacter;
7	25	1	33	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Enterobacter;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;
1	2	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Klebsiella;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Rahnella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Raoultella;
5	10	11	26	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Yersinia;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Marinicella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Thiohalophilus;
28	38	75	141	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;HTA4;
18	22	27	67	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A clade;
11	4	1	16	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;
1	1	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;uncultured;
8	2	1	11	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Hahellaceae;Endozoicomonas;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Salinicola;
12	38	6	56	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;J8P41000-1F04;
13	3	0	16	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;JL-ETNP-Y6;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nit5Au0613-695;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Balneatrix;
3	0	0	3	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinobacterium;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Neptuniibacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oceanobacter;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Oleispira;
39	84	115	238	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;uncultured;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oleiphilaceae;Oleiphilus;
13	21	7	41	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182 clade;
151	317	390	858	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86 clade;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SS1-B-06-26;
6	0	0	6	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SUP05 cluster;
32	44	99	175	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;ZD0405;
3	2	0	5	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;
1	0	1	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Perlucidibaca;
2	0	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;
5	4	4	13	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;PYR10d3;
8	11	11	30	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Oceanococcus;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;
47	76	94	217	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;ZD0417 marine group;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Francisellaceae;Francisella;
1	0	0	1	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Gven-D09;
2	4	2	8	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Cycloclasticus;
1	1	0	2	OSD33_6_14_MI	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Methylophaga;
